simulation_id,Timepoint,analyte,upper_ci,lower_ci,value,Exp_Type,Treatment
15,6,Ca_ppm,0.2617519346416784,0.2218859920615478,0.24629206425250275,ColEx,Freshwater
15,6,conductivity_uSpercm,16.81405224037,15.811716772134181,16.453301439850478,ColEx,Freshwater
15,6,doc_mgperL,19.284261527747894,15.182329028926535,17.778991063844472,ColEx,Freshwater
15,7,Ca_ppm,0.2433588369881676,0.20638305756597158,0.22873611521687479,ColEx,Freshwater
15,7,conductivity_uSpercm,14.861052134708487,13.887736750488731,14.519611435739323,ColEx,Freshwater
15,7,doc_mgperL,18.525223159195328,14.441110566621582,16.97125231053861,ColEx,Freshwater
15,8,Ca_ppm,0.2348025084764427,0.19973769468798966,0.2205151811136955,ColEx,Freshwater
15,8,conductivity_uSpercm,13.871271023262734,12.897350670783524,13.471839020806115,ColEx,Freshwater
15,8,doc_mgperL,17.826899533533453,13.719362387074215,16.219790492380028,ColEx,Freshwater
15,9,Ca_ppm,0.231227505701332,0.19570120600665136,0.21602595589363105,ColEx,Freshwater
15,9,conductivity_uSpercm,13.307704098512374,12.338953895215788,12.911630971148456,ColEx,Freshwater
15,9,doc_mgperL,17.054424834829874,13.007603942516619,15.466847195513292,ColEx,Freshwater
15,10,Ca_ppm,0.2297017989082569,0.19377323442571992,0.21432076576406608,ColEx,Freshwater
15,10,conductivity_uSpercm,12.998360656461644,12.020296496406269,12.608415055001522,ColEx,Freshwater
15,10,doc_mgperL,16.536598154467335,11.882665447371965,14.753768021086158,ColEx,Freshwater
15,11,Ca_ppm,0.2290467100176167,0.19285235978913032,0.2136014115302729,ColEx,Freshwater
15,11,conductivity_uSpercm,12.839673409710887,11.84710727917078,12.444244163512165,ColEx,Freshwater
15,11,doc_mgperL,15.929438119711234,11.258766614647115,14.11689735180518,ColEx,Freshwater
15,12,Ca_ppm,0.2287457611279065,0.1924125110893594,0.21326988379966366,ColEx,Freshwater
15,12,conductivity_uSpercm,12.754307898317395,11.752979509843918,12.356497097510609,ColEx,Freshwater
15,12,doc_mgperL,15.337978961100418,10.717402141287895,13.578656134570226,ColEx,Freshwater
